Unnamed: 0,logger_temp_c,h1_mm,dh1_mm,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Data Quality,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),Elevation
2022-11-24,-20.79495,568.8074332556653,7.873901565476729,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-24,,-13.1,-17.9,-15.5,33.5,0.0,,,0.0,23.0,,,104.8
2022-11-25,-13.63515,568.6026075659299,7.669075875741385,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-25,,-12.3,-14.3,-13.3,31.3,0.0,,,0.2,22.0,,,104.8
2022-11-26,-15.402899999999999,568.8673027259264,7.933771035737777,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-26,,-12.2,-20.1,-16.2,34.2,0.0,,,1.7,23.0,,,104.8
2022-11-27,-30.9659,569.7855235657455,8.851991875556905,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-27,,-20.0,-30.0,-25.0,43.0,0.0,,,0.3,25.0,,,104.8
2022-11-28,-29.079349999999998,570.3572859959361,9.423754305747423,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-28,,-25.0,-29.9,-27.4,45.4,0.0,,,0.0,25.0,,,104.8
2022-11-29,-29.60155,570.5079152844728,9.5743835942842,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-29,,-22.8,-30.8,-26.8,44.8,0.0,,,0.0,24.0,,,104.8
2022-11-30,-21.00025,570.0326033189222,9.099071628733554,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-11-30,,-14.9,-22.9,-18.9,36.9,0.0,,,0.3,24.0,,,104.8
2022-12-01,-16.15635,569.7140169975814,8.780485307392837,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-01,,-14.9,-20.7,-17.8,35.8,0.0,,,0.5,25.0,,,104.8
2022-12-02,-13.17225,569.5575665561179,8.624034865929275,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-02,,-3.4,-16.0,-9.7,27.7,0.0,,,2.8,25.0,,,104.8
2022-12-03,-3.31297,569.5741943647135,8.640662674524947,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-03,,1.4,-16.4,-7.5,25.5,0.0,,,0.8,29.0,32.0,96.0,104.8
2022-12-04,-27.248150000000003,570.8203986991174,9.886867008928789,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-04,,-16.3,-24.2,-20.2,38.2,0.0,,,0.0,16.0,11.0,33.0,104.8
2022-12-05,-24.3127,570.7508336898493,9.817301999660742,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-05,,-22.4,-24.8,-23.6,41.6,0.0,,,0.0,16.0,18.0,38.0,104.8
2022-12-06,-25.88065,570.846447622712,9.912915932523447,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-06,,-23.5,-26.6,-25.0,43.0,0.0,,,0.0,16.0,,,104.8
2022-12-07,-29.432000000000002,571.1349570595853,10.201425369396702,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-07,,-25.8,-30.0,-27.9,45.9,0.0,,,0.0,17.0,,,104.8
2022-12-08,-34.3791,571.3624848397485,10.428953149559959,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-08,,-28.0,-32.2,-30.1,48.1,0.0,,,0.0,17.0,,,104.8
2022-12-09,-28.1066,571.3454389211988,10.411907231010161,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-09,,-23.9,-30.2,-27.1,45.1,0.0,,,0.0,17.0,,,104.8
2022-12-10,-25.3145,571.2449765527901,10.31144486260149,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-10,,-16.8,-24.1,-20.5,38.5,0.0,,,0.0,16.0,,,104.8
2022-12-11,-28.34365,571.4001739856765,10.46664229548793,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-11,,-20.5,-25.2,-22.8,40.8,0.0,,,0.0,17.0,,,104.8
2022-12-12,-20.1553,571.0216001094365,10.088068419247861,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-12,,-18.2,-24.8,-21.5,39.5,0.0,,,1.8,17.0,13.0,33.0,104.8
2022-12-13,-17.94945,570.845755253504,9.912223563315308,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-13,,-12.4,-20.1,-16.2,34.2,0.0,,,0.0,18.0,,,104.8
2022-12-14,-21.19075,570.9417865090327,10.008254818844136,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-14,,-13.8,-19.7,-16.7,34.7,0.0,,,0.4,19.0,,,104.8
2022-12-15,-24.418799999999997,571.1172194663231,10.183687776134605,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-15,,-16.6,-22.0,-19.3,37.3,0.0,,,0.0,20.0,,,104.8
2022-12-16,-18.446550000000002,570.7559626634708,9.822430973282167,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-16,,-15.5,-23.5,-19.5,37.5,0.0,,,0.4,19.0,29.0,38.0,104.8
2022-12-17,-24.28305,571.045575072157,10.11204338196842,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-17,,-18.9,-26.1,-22.5,40.5,0.0,,,0.4,20.0,29.0,34.0,104.8
2022-12-18,-29.41405,571.3540357177615,10.42050402757286,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-18,,-24.5,-28.6,-26.5,44.5,0.0,,,0.0,20.0,,,104.8
2022-12-19,-30.84465,571.4549097272611,10.521378037072566,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-19,,-25.5,-29.9,-27.7,45.7,0.0,,,0.0,20.0,,,104.8
2022-12-20,-27.7984,571.2877931497644,10.354261459575866,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-20,,-25.2,-30.2,-27.7,45.7,0.0,,,0.0,20.0,,,104.8
2022-12-21,-24.44395,571.1094570371208,10.175925346932274,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-21,,-23.0,-26.3,-24.7,42.7,0.0,,,0.3,20.0,,,104.8
2022-12-22,-21.9431,570.9814166642991,10.047884974110445,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-22,,-19.4,-27.5,-23.4,41.4,0.0,,,2.9,21.0,34.0,33.0,104.8
2022-12-23,-33.885400000000004,571.3380925799268,10.40456088973815,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-23,,-27.5,-36.5,-32.0,50.0,0.0,,,0.0,24.0,,,104.8
2022-12-24,-40.61135,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-24,,-32.7,-37.0,-34.8,52.8,0.0,,,0.0,24.0,,,104.8
2022-12-25,-41.98255,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-25,,-34.2,-38.0,-36.1,54.1,0.0,,,0.0,24.0,,,104.8
2022-12-26,-30.9947,571.4248407984451,10.49130910825653,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-26,,-26.1,-35.5,-30.8,48.8,0.0,,,1.6,24.0,,,104.8
2022-12-27,-27.656599999999997,571.3112136697723,10.377681979583656,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-27,,-25.5,-32.7,-29.1,47.1,0.0,,,1.0,25.0,,,104.8
2022-12-28,-26.176450000000003,571.1518617913313,10.21833010114267,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-28,,-22.7,-32.6,-27.6,45.6,0.0,,,0.9,26.0,,,104.8
2022-12-29,-21.23545,570.988068395159,10.054536704970417,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-29,,-21.2,-23.5,-22.4,40.4,0.0,,,0.1,28.0,,,104.8
2022-12-30,-18.403750000000002,570.7874137384632,9.853882048274613,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-30,,-16.7,-22.3,-19.5,37.5,0.0,,,0.3,28.0,,,104.8
2022-12-31,-21.2108,570.9070049761926,9.97347328600398,-133.532794,68.317527,INUVIK CLIMATE,2202578,2022-12-31,,-16.5,-21.4,-18.9,36.9,0.0,,,0.0,28.0,,,104.8
2023-01-01,-17.25555,570.7166052977536,9.78307360756503,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-01,,-15.9,-20.1,-18.0,36.0,0.0,,,0.0,27.0,,,104.8
2023-01-02,-16.232,570.7247815002169,9.791249810028262,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-02,,-14.9,-18.3,-16.6,34.6,0.0,,,2.1,26.0,,,104.8
2023-01-03,-15.3394,570.5669505712692,9.633418881080672,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-03,,-14.7,-15.8,-15.2,33.2,0.0,,,0.1,30.0,,,104.8
2023-01-04,-15.344999999999999,570.5583559041784,9.624824213989768,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-04,,-14.3,-18.2,-16.3,34.3,0.0,,,0.2,29.0,,,104.8
2023-01-05,-16.253700000000002,570.6166963647969,9.683164674608292,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-05,,-15.2,-16.7,-16.0,34.0,0.0,,,0.0,29.0,,,104.8
2023-01-06,-19.932499999999997,570.8572581281347,9.92372643794613,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-06,,-15.6,-19.3,-17.4,35.4,0.0,,,0.0,27.0,,,104.8
2023-01-07,-19.48705,570.8389653766678,9.905433686479284,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-07,,-17.2,-21.8,-19.5,37.5,0.0,,,1.6,28.0,,,104.8
2023-01-08,-23.524050000000003,571.116525551645,10.182993861456396,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-08,,-17.6,-23.1,-20.3,38.3,0.0,,,1.5,31.0,,,104.8
2023-01-09,-18.57725,570.7714837619249,9.83795207173631,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-09,,-16.9,-20.0,-18.4,36.4,0.0,,,0.7,35.0,,,104.8
2023-01-10,-27.95155,571.0928236765906,10.159291986401968,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-10,,-16.5,-28.1,-22.3,40.3,0.0,,,0.0,34.0,32.0,34.0,104.8
2023-01-11,-26.4275,571.3314480809458,10.397916390757302,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-11,,-23.0,-28.5,-25.7,43.7,0.0,,,0.0,34.0,,,104.8
2023-01-12,-30.837,571.4363403040247,10.50280861383618,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-12,,-21.9,-25.6,-23.7,41.7,0.0,,,0.0,33.0,,,104.8
2023-01-13,-23.24495,571.1928770722734,10.259345382084803,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-13,,-21.7,-26.2,-23.9,41.9,0.0,,,0.0,33.0,,,104.8
2023-01-14,-29.965850000000003,571.1535227288474,10.219991038658804,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-14,,-22.6,-29.3,-26.0,44.0,0.0,,,0.0,32.0,,,104.8
2023-01-15,-26.84415,571.3382378709146,10.404706180725952,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-15,,-26.3,-29.7,-28.0,46.0,0.0,,,0.0,32.0,,,104.8
2023-01-16,-22.9341,571.116943970286,10.183412280097343,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-16,,-21.0,-26.4,-23.7,41.7,0.0,,,0.9,31.0,,,104.8
2023-01-17,-20.442050000000002,570.9959697902714,10.062438100082773,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-17,,-17.7,-25.2,-21.4,39.4,0.0,,,0.0,31.0,,,104.8
2023-01-18,-16.44975,570.6653344907361,9.731802800547484,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-18,,-16.6,-21.0,-18.8,36.8,0.0,,,0.9,32.0,,,104.8
2023-01-19,-23.610599999999998,571.0271482742119,10.093616584023266,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-19,,-20.0,-23.5,-21.7,39.7,0.0,,,0.0,35.0,,,104.8
2023-01-20,-25.3958,571.175831840204,10.24230015001541,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-20,,-19.6,-23.2,-21.4,39.4,0.0,,,0.0,34.0,,,104.8
2023-01-21,-18.2479,570.7847849433749,9.851253253186371,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-21,,-16.8,-21.7,-19.3,37.3,0.0,,,0.0,33.0,,,104.8
2023-01-22,-19.1545,570.6995597651992,9.766028075010524,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-22,,-16.5,-21.5,-19.0,37.0,0.0,,,5.7,33.0,,,104.8
2023-01-23,-21.33335,570.9236327587912,9.990101068602655,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-23,,-21.1,-23.2,-22.1,40.1,0.0,,,0.6,36.0,,,104.8
2023-01-24,-21.4098,570.9750428113878,10.041511121199164,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-24,,-19.7,-22.9,-21.3,39.3,0.0,,,6.0,37.0,,,104.8
2023-01-25,-22.295749999999998,570.9979030775203,10.064371387331732,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-25,,-21.0,-23.8,-22.4,40.4,0.0,,,0.4,42.0,,,104.8
2023-01-26,-27.4775,571.2876581794814,10.354126489292753,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-26,,-23.7,-29.5,-26.6,44.6,0.0,,,0.5,41.0,,,104.8
2023-01-27,-37.9722,571.731630617656,10.798098927467493,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-27,,-28.0,-33.4,-30.7,48.7,0.0,,,0.0,42.0,,,104.8
2023-01-28,-35.1209,571.6387899621084,10.705258271919774,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-28,,-17.3,-30.7,-24.0,42.0,0.0,,,1.5,41.0,,,104.8
2023-01-29,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-29,,-10.9,-24.7,-17.8,35.8,0.0,,,0.1,42.0,,,104.8
2023-01-30,-33.98885,571.4966168640096,10.563085173821037,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-30,,-24.7,-33.4,-29.1,47.1,0.0,,,0.0,43.0,,,104.8
2023-01-31,-38.9661,571.6296454427065,10.696113752517931,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-31,,-27.6,-33.3,-30.5,48.5,0.0,,,0.0,43.0,,,104.8
2023-02-01,-36.534850000000006,571.7709841949666,10.837452504778014,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-01,,-28.7,-32.3,-30.5,48.5,0.0,,,0.0,43.0,,,104.8
2023-02-02,-38.931700000000006,571.5315371448658,10.59800545467715,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-02,,-30.9,-35.1,-33.0,51.0,0.0,,,0.0,42.0,,,104.8
2023-02-03,-42.4801,571.631857340116,10.69832564992737,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-03,,-32.6,-36.4,-34.5,52.5,0.0,,,0.0,42.0,,,104.8
2023-02-04,-44.78915,571.5780952289306,10.644563538742034,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-04,,-30.5,-35.9,-33.2,51.2,0.0,,,0.0,42.0,,,104.8
2023-02-05,-46.075649999999996,572.5458331625773,11.612301472388708,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-05,,-32.5,-38.4,-35.5,53.5,0.0,,,0.0,42.0,,,104.8
2023-02-06,-42.38305,566.1657669800649,5.232235289876257,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-06,,-31.8,-38.8,-35.3,53.3,0.0,,,0.0,42.0,,,104.8
2023-02-07,-31.456850000000003,569.9335223818772,8.999990691688595,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-07,,-29.1,-37.0,-33.1,51.1,0.0,,,0.6,41.0,,,104.8
2023-02-08,-26.982799999999997,569.7504642668637,8.816932576675129,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-08,,-26.9,-30.9,-28.9,46.9,0.0,,,0.0,42.0,,,104.8
2023-02-09,-25.88915,570.7365621581323,9.803030467943756,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-09,,-22.6,-31.1,-26.8,44.8,0.0,,,0.0,42.0,,,104.8
2023-02-10,-25.0468,571.6127370445406,10.679205354352064,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-10,,-22.1,-27.8,-25.0,43.0,0.0,,,5.1,41.0,,,104.8
2023-02-11,-31.5235,571.8427624239511,10.909230733762456,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-11,,-27.3,-31.9,-29.6,47.6,0.0,,,0.0,44.0,,,104.8
2023-02-12,-38.69175,571.3924108407908,10.458879150602229,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-12,,-28.7,-33.5,-31.1,49.1,0.0,,,0.0,43.0,,,104.8
2023-02-13,-33.61765,571.7968932566284,10.863361566439778,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-13,,-30.2,-38.5,-34.4,52.4,0.0,,,0.0,43.0,,,104.8
2023-02-14,-31.522750000000002,571.7637816836514,10.830249993462758,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-14,,-24.3,-31.4,-27.9,45.9,0.0,,,0.0,43.0,,,104.8
2023-02-15,-37.70525,571.7852518981266,10.851720207938001,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-15,,-26.5,-30.5,-28.5,46.5,0.0,,,0.0,43.0,,,104.8
2023-02-16,-38.445499999999996,571.1719509986428,10.238419308454183,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-16,,-26.3,-35.2,-30.8,48.8,0.0,,,0.0,43.0,,,104.8
2023-02-17,-39.731750000000005,571.1143092633669,10.180777573178261,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-17,,-26.1,-33.5,-29.8,47.8,0.0,,,0.0,43.0,,,104.8
2023-02-18,-31.3323,571.6426707052871,10.709139015098458,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-18,,-24.2,-31.5,-27.8,45.8,0.0,,,0.0,43.0,,,104.8
2023-02-19,-32.7846,571.7615555064574,10.828023816268797,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-19,,-23.3,-29.7,-26.5,44.5,0.0,,,0.0,43.0,,,104.8
2023-02-20,-27.265900000000002,571.415967033184,10.482435342995359,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-20,,-21.9,-27.8,-24.8,42.8,0.0,,,0.7,43.0,,,104.8
2023-02-21,-27.50155,571.4054393944471,10.471907704258513,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-21,,-24.3,-29.8,-27.1,45.1,0.0,,,0.0,44.0,,,104.8
2023-02-22,-28.477800000000002,571.4231791777352,10.489647487546563,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-22,,-20.8,-32.1,-26.5,44.5,0.0,,,0.0,43.0,13.0,32.0,104.8
2023-02-23,-19.4989,570.8586411897904,9.925109499601888,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-23,,-12.9,-23.0,-18.0,36.0,0.0,,,6.2,43.0,14.0,48.0,104.8
2023-02-24,-8.71667,569.7205340744331,8.787002384244431,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-24,,-5.5,-13.8,-9.6,27.6,0.0,,,4.5,46.0,31.0,49.0,104.8
2023-02-25,-14.667750000000002,569.8889060126211,8.955374322432476,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-25,,-8.6,-14.1,-11.4,29.4,0.0,,,1.7,50.0,,,104.8
2023-02-26,-17.74445,569.8600788642152,8.92654717402661,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-26,,-12.7,-22.2,-17.5,35.5,0.0,,,0.2,50.0,35.0,34.0,104.8
2023-02-27,-26.0344,570.3144647501538,9.380933059965116,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-27,,-21.6,-26.7,-24.1,42.1,0.0,,,0.0,49.0,,,104.8
2023-02-28,-34.45155,570.6484278687112,9.714896178522622,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-28,,-22.6,-28.1,-25.3,43.3,0.0,,,0.0,49.0,,,104.8
2023-03-01,-35.498400000000004,569.4174604613773,8.483928771188744,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-01,,-24.6,-28.8,-26.7,44.7,0.0,,,0.0,49.0,,,104.8
2023-03-02,-31.438049999999997,570.4344772880643,9.50094559787567,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-02,,-27.7,-33.5,-30.6,48.6,0.0,,,0.0,47.0,,,104.8
2023-03-03,-39.60265,569.1192338226151,8.185702132426513,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-03,,-25.5,-34.6,-30.0,48.0,0.0,,,0.0,48.0,,,104.8
2023-03-04,-37.53935,569.4867509664195,8.553219276230948,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-04,,-25.5,-35.1,-30.3,48.3,0.0,,,0.0,48.0,,,104.8
2023-03-05,-36.7127,568.6322628249395,7.698731134750915,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-05,,-19.4,-29.9,-24.6,42.6,0.0,,,0.0,47.0,,,104.8
2023-03-06,-35.112700000000004,568.2852522700821,7.351720579893424,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-06,,-18.3,-29.1,-23.7,41.7,0.0,,,0.0,47.0,,,104.8
2023-03-07,-23.8185,567.5230209092877,6.58948921909905,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-07,,-16.3,-27.8,-22.1,40.1,0.0,,,0.0,47.0,15.0,37.0,104.8
2023-03-08,-16.556600000000003,566.9381802562971,6.0046485661085285,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-08,,-13.4,-21.4,-17.4,35.4,0.0,,,0.0,46.0,15.0,38.0,104.8
2023-03-09,-16.79685,566.9528681380314,6.019336447842818,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-09,,-12.9,-17.6,-15.3,33.3,0.0,,,0.9,47.0,33.0,62.0,104.8
2023-03-10,-18.40925,567.356722263394,6.423190573205318,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-10,,-14.2,-18.6,-16.4,34.4,0.0,,,0.0,47.0,31.0,43.0,104.8
2023-03-11,-23.21165,567.8668620622639,6.933330372075204,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-11,,-10.0,-20.0,-15.0,33.0,0.0,,,0.0,46.0,,,104.8
2023-03-12,-19.238100000000003,567.624055815751,6.69052412556249,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-12,,-14.2,-19.5,-16.9,34.9,0.0,,,0.1,46.0,31.0,39.0,104.8
2023-03-13,-22.753700000000002,567.9500116349753,7.016479944786738,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-13,,-19.5,-24.6,-22.1,40.1,0.0,,,0.5,46.0,33.0,33.0,104.8
2023-03-14,-32.47325,568.4906368894121,7.5571051992235425,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-14,,-23.9,-32.5,-28.2,46.2,0.0,,,0.0,46.0,,,104.8
2023-03-15,-34.785700000000006,567.7273105156173,6.793778825428717,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-15,,-25.8,-33.7,-29.7,47.7,0.0,,,0.0,46.0,,,104.8
2023-03-16,-34.327799999999996,567.405786936306,6.472255246117356,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-16,,-22.7,-32.2,-27.4,45.4,0.0,,,0.0,46.0,,,104.8
2023-03-17,-28.177,566.1292121002434,5.195680410054877,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-17,,-18.1,-29.8,-24.0,42.0,0.0,,,0.0,46.0,,,104.8
2023-03-18,-19.1669,565.5322766738955,4.598744983706808,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-18,,-10.0,-21.9,-15.9,33.9,0.0,,,0.0,46.0,,,104.8
2023-03-19,-13.940999999999999,562.4336331291777,1.500101438989077,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-19,,-4.8,-14.6,-9.7,27.7,0.0,,,0.0,46.0,,,104.8
2023-03-20,-11.53335,561.9692763468754,1.0357446566867452,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-20,,0.0,-9.1,-4.5,22.5,0.0,,,0.0,45.0,,,104.8
2023-03-21,-8.8717,561.344540497372,0.4110088071834639,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-21,,-3.4,-8.8,-6.1,24.1,0.0,,,0.0,45.0,,,104.8
2023-03-22,-14.093350000000001,561.2972710963637,0.3637394061751138,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-22,,-0.6,-12.3,-6.5,24.5,0.0,,,0.0,45.0,,,104.8
2023-03-23,-9.09074,561.0589824503174,0.12545076012884238,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-23,,-3.8,-10.6,-7.2,25.2,0.0,,,0.0,45.0,,,104.8
2023-03-24,-13.84525,560.7824411349748,-0.15109055521389791,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-24,,0.5,-11.3,-5.4,23.4,0.0,,,0.0,45.0,,,104.8
2023-03-25,-11.59315,560.8363660498874,-0.0971656403011707,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-25,,-3.8,-13.8,-8.8,26.8,0.0,,,0.0,44.0,29.0,37.0,104.8
2023-03-26,-8.710855,561.4081633906543,0.47463170046569303,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-26,,-4.4,-17.1,-10.8,28.8,0.0,,,0.0,45.0,19.0,36.0,104.8
